"","geodis","beta.sim"
"1",0.1,0.334488066359637
"2",0.1,0.319528579152004
"3",0.1,0.219624638318532
"4",0.1,0.366355983758646
"5",0.1,0.335702419602539
"6",0.1,0.336230598726294
"7",0.1,0.228965589666127
"8",0.1,0.300226904415922
"9",0.1,0.333699522435946
"10",0.1,0.208904105901342
"11",0.1,0.304160295955231
"12",1583.63141390743,0.18113351417784
"13",1583.63141390743,0.122249933942257
"14",1583.63141390743,0.0967678686705054
"15",1583.63141390743,0.154263184847889
"16",1583.63141390743,0.129026005361078
"17",1583.63141390743,0.144740984489806
"18",1583.63141390743,0.187340035712279
"19",1583.63141390743,0.163148317075165
"20",1292.71447750055,0.183418647223585
"21",1292.71447750055,0.189516958305914
"22",1292.71447750055,0.188033886075891
"23",1292.71447750055,0.180004482000286
"24",1292.71447750055,0.231006536293942
"25",1292.71447750055,0.192467082343334
"26",722.354162178376,0.11688617653448
"27",722.354162178376,0.205802709014371
"28",722.354162178376,0.189254204170628
"29",722.354162178376,0.140088990034152
"30",722.354162178376,0.103808686890801
"31",722.354162178376,0.124108550308667
"32",722.354162178376,0.198340821853756
"33",722.354162178376,0.215924905873801
"34",722.354162178376,0.183602944306882
"35",722.354162178376,0.206163800968048
"36",722.354162178376,0.224823087014238
"37",722.354162178376,0.21171930480203
"38",722.354162178376,0.265933229741387
"39",722.354162178376,0.246819849166964
"40",722.354162178376,0.202198775911513
"41",722.354162178376,0.279234779371838
"42",722.354162178376,0.294941763990962
"43",722.354162178376,0.300241851286755
"44",722.354162178376,0.275895200126659
"45",722.354162178376,0.320355604887681
"46",722.354162178376,0.2686882119261
"47",722.354162178376,0.286664677340608
"48",722.354162178376,0.292885062322349
"49",722.354162178376,0.276822477272948
"50",1057.56501939844,0.220081512686531
"51",1057.56501939844,0.294800747218782
"52",1057.56501939844,0.254904059418241
"53",1057.56501939844,0.266249608925742
"54",1057.56501939844,0.306149954936884
"55",0.1,0.357311652703658
"56",0.1,0.339462375026098
"57",0.1,0.317454847466888
"58",0.1,0.257739048786894
"59",0.1,0.337060861919445
"60",0.1,0.288115227895502
"61",0.1,0.341665995879154
"62",0.1,0.342352951877008
"63",0.1,0.302462835185335
"64",0.1,0.342751174806498
"65",0.1,0.335864276416008
"66",0.1,0.313848388454136
"67",1583.63141390743,0.175384892937544
"68",1583.63141390743,0.0847334987233264
"69",1583.63141390743,0.127760285013145
"70",1583.63141390743,0.154164529278781
"71",1583.63141390743,0.188991013039549
"72",1583.63141390743,0.176496114690546
"73",1583.63141390743,0.160268130542997
"74",1583.63141390743,0.166926060223094
"75",1292.71447750055,0.221381460537189
"76",1292.71447750055,0.205252540420108
"77",1292.71447750055,0.214641901685199
"78",1292.71447750055,0.211048264304578
"79",1292.71447750055,0.223775722683586
"80",1292.71447750055,0.217114722803499
"81",722.354162178376,0.199405633270009
"82",722.354162178376,0.193037948942183
"83",722.354162178376,0.158666283346229
"84",722.354162178376,0.217854003374829
"85",722.354162178376,0.193895610004878
"86",722.354162178376,0.20230073294828
"87",722.354162178376,0.243405696946994
"88",722.354162178376,0.196168732173549
"89",722.354162178376,0.246088804936533
"90",722.354162178376,0.237331123630051
"91",722.354162178376,0.242320761619127
"92",722.354162178376,0.234076670558024
"93",722.354162178376,0.299851699838496
"94",722.354162178376,0.290217366434595
"95",722.354162178376,0.310264568638794
"96",722.354162178376,0.234600118232832
"97",722.354162178376,0.284958822472912
"98",722.354162178376,0.268254888702897
"99",722.354162178376,0.324525556962307
"100",722.354162178376,0.311138016420976
"101",722.354162178376,0.28965000058672
"102",722.354162178376,0.295672778922293
"103",722.354162178376,0.305857558751621
"104",722.354162178376,0.304604067928535
"105",1057.56501939844,0.303787031870442
"106",1057.56501939844,0.203610350179521
"107",1057.56501939844,0.300985780311343
"108",1057.56501939844,0.236905987728091
"109",1057.56501939844,0.307691006598715
"110",0.1,0.405927236283216
"111",0.1,0.298093700165988
"112",0.1,0.437182717099442
"113",0.1,0.416899388477122
"114",0.1,0.40507712445187
"115",0.1,0.220072655286093
"116",0.1,0.378971566628266
"117",0.1,0.386592971160773
"118",0.1,0.274483897687563
"119",0.1,0.393381359462913
"120",1583.63141390743,0.177839202696506
"121",1583.63141390743,0.129945113036956
"122",1583.63141390743,0.0884237564444265
"123",1583.63141390743,0.160419219368823
"124",1583.63141390743,0.11796344152589
"125",1583.63141390743,0.144249475446029
"126",1583.63141390743,0.200024977693534
"127",1583.63141390743,0.157779668254689
"128",1292.71447750055,0.185656919829148
"129",1292.71447750055,0.218478501116652
"130",1292.71447750055,0.187450380130313
"131",1292.71447750055,0.199617881439172
"132",1292.71447750055,0.244720313229295
"133",1292.71447750055,0.210888228484028
"134",722.354162178376,0.14065911796577
"135",722.354162178376,0.236313060398981
"136",722.354162178376,0.219318082603755
"137",722.354162178376,0.175827498137495
"138",722.354162178376,0.114722819827027
"139",722.354162178376,0.146727834086176
"140",722.354162178376,0.226159999235409
"141",722.354162178376,0.2407115784851
"142",722.354162178376,0.197830597041514
"143",722.354162178376,0.201461037703549
"144",722.354162178376,0.241750162837012
"145",722.354162178376,0.233196183544354
"146",722.354162178376,0.344110776797185
"147",722.354162178376,0.307831936467407
"148",722.354162178376,0.268254659105088
"149",722.354162178376,0.346090035286161
"150",722.354162178376,0.330088395434097
"151",722.354162178376,0.342491388150831
"152",722.354162178376,0.291504521505326
"153",722.354162178376,0.363301101932375
"154",722.354162178376,0.276483018289353
"155",722.354162178376,0.354355462650948
"156",722.354162178376,0.368891178258995
"157",722.354162178376,0.341165066037312
"158",1057.56501939844,0.297910373963835
"159",1057.56501939844,0.354894500997696
"160",1057.56501939844,0.320620755158276
"161",1057.56501939844,0.325487135324135
"162",1057.56501939844,0.356518678825026
"163",0.1,0.43990720643781
"164",0.1,0.456061533597362
"165",0.1,0.41622020238553
"166",0.1,0.352863414610232
"167",0.1,0.397665288905805
"168",0.1,0.397588330170695
"169",0.1,0.408926580222509
"170",0.1,0.454133509120737
"171",0.1,0.324571471340974
"172",0.1,0.424167255080455
"173",0.1,0.411205016891767
"174",0.1,0.349879384627043
"175",1583.63141390743,0.169967747050343
"176",1583.63141390743,0.0815357671655191
"177",1583.63141390743,0.128367479319305
"178",1583.63141390743,0.151766156468557
"179",1583.63141390743,0.183690825881994
"180",1583.63141390743,0.186104477341964
"181",1583.63141390743,0.158079867780672
"182",1583.63141390743,0.180456013696542
"183",1292.71447750055,0.222733591248126
"184",1292.71447750055,0.232778521080393
"185",1292.71447750055,0.223861154196243
"186",1292.71447750055,0.213834132632487
"187",1292.71447750055,0.232410785258766
"188",1292.71447750055,0.233556869586204
"189",722.354162178376,0.21009270933863
"190",722.354162178376,0.207809731985156
"191",722.354162178376,0.173826255191012
"192",722.354162178376,0.244788173916768
"193",722.354162178376,0.223816378609024
"194",722.354162178376,0.229961789115765
"195",722.354162178376,0.262107933987769
"196",722.354162178376,0.192806331641292
"197",722.354162178376,0.261249318822506
"198",722.354162178376,0.246364184746878
"199",722.354162178376,0.262387770853682
"200",722.354162178376,0.237713705057104
"201",722.354162178376,0.361806495314701
"202",722.354162178376,0.350305591847843
"203",722.354162178376,0.355652397850636
"204",722.354162178376,0.243365654577078
"205",722.354162178376,0.361647873323918
"206",722.354162178376,0.281578588249568
"207",722.354162178376,0.399600188354978
"208",722.354162178376,0.362179977504503
"209",722.354162178376,0.381893992623642
"210",722.354162178376,0.338614639613438
"211",722.354162178376,0.357982764593649
"212",722.354162178376,0.354076079178228
"213",1057.56501939844,0.36561509148066
"214",1057.56501939844,0.262773613893783
"215",1057.56501939844,0.365389078588225
"216",1057.56501939844,0.311303009000487
"217",1057.56501939844,0.349237047503417
"218",0.1,0.354104847629558
"219",0.1,0.415312785973159
"220",0.1,0.377706474502978
"221",0.1,0.385405730271436
"222",0.1,0.167829962873128
"223",0.1,0.415103703036707
"224",0.1,0.336411347567852
"225",0.1,0.343063373595512
"226",0.1,0.3798660305293
"227",1583.63141390743,0.166406266166222
"228",1583.63141390743,0.119846600882756
"229",1583.63141390743,0.0813651556918076
"230",1583.63141390743,0.150144802568757
"231",1583.63141390743,0.108751623096965
"232",1583.63141390743,0.131631246697298
"233",1583.63141390743,0.179674743351792
"234",1583.63141390743,0.145145094492212
"235",1292.71447750055,0.18118356188245
"236",1292.71447750055,0.205498261228547
"237",1292.71447750055,0.170942453108538
"238",1292.71447750055,0.192919180498953
"239",1292.71447750055,0.223796052108832
"240",1292.71447750055,0.202266493306248
"241",722.354162178376,0.149224129728012
"242",722.354162178376,0.238388200676189
"243",722.354162178376,0.226733168446506
"244",722.354162178376,0.183383809152259
"245",722.354162178376,0.120535620871214
"246",722.354162178376,0.158108754000124
"247",722.354162178376,0.234705787072904
"248",722.354162178376,0.246659742837551
"249",722.354162178376,0.19819840849633
"250",722.354162178376,0.168929980474729
"251",722.354162178376,0.21065575376176
"252",722.354162178376,0.219422582211894
"253",722.354162178376,0.33968735023177
"254",722.354162178376,0.289773292575619
"255",722.354162178376,0.287296310326528
"256",722.354162178376,0.339385660359434
"257",722.354162178376,0.291729696360579
"258",722.354162178376,0.324627057628023
"259",722.354162178376,0.245945010795948
"260",722.354162178376,0.316039927644623
"261",722.354162178376,0.229932516901964
"262",722.354162178376,0.342063849320269
"263",722.354162178376,0.333295104041241
"264",722.354162178376,0.34847353235181
"265",1057.56501939844,0.324891942633489
"266",1057.56501939844,0.364390855240199
"267",1057.56501939844,0.332001810342419
"268",1057.56501939844,0.349023435145406
"269",1057.56501939844,0.318325954948948
"270",0.1,0.426237849291426
"271",0.1,0.44625237565652
"272",0.1,0.445426617587954
"273",0.1,0.393340866273529
"274",0.1,0.360850511826453
"275",0.1,0.39234815114295
"276",0.1,0.417422642885751
"277",0.1,0.445259749113835
"278",0.1,0.276987310978861
"279",0.1,0.37559618346873
"280",0.1,0.372126507875447
"281",0.1,0.293349112470038
"282",1583.63141390743,0.155105665640279
"283",1583.63141390743,0.0700801626957769
"284",1583.63141390743,0.121963964467538
"285",1583.63141390743,0.138950603547236
"286",1583.63141390743,0.166389260587335
"287",1583.63141390743,0.169918824348069
"288",1583.63141390743,0.147592253717282
"289",1583.63141390743,0.169940353074434
"290",1292.71447750055,0.196369562431427
"291",1292.71447750055,0.220487066381592
"292",1292.71447750055,0.206607838203933
"293",1292.71447750055,0.188916473190563
"294",1292.71447750055,0.214664484840325
"295",1292.71447750055,0.231676499485941
"296",722.354162178376,0.194276427543983
"297",722.354162178376,0.197729001332762
"298",722.354162178376,0.173868797347833
"299",722.354162178376,0.226739112385098
"300",722.354162178376,0.225904550856714
"301",722.354162178376,0.214663809293059
"302",722.354162178376,0.240774146649989
"303",722.354162178376,0.169542828389738
"304",722.354162178376,0.231933788743567
"305",722.354162178376,0.219890584057919
"306",722.354162178376,0.238874354073383
"307",722.354162178376,0.229345143732683
"308",722.354162178376,0.35078091693668
"309",722.354162178376,0.35723213620177
"310",722.354162178376,0.307654990873969
"311",722.354162178376,0.196186039292676
"312",722.354162178376,0.367159027285152
"313",722.354162178376,0.241788994108061
"314",722.354162178376,0.364153157369173
"315",722.354162178376,0.321757254888514
"316",722.354162178376,0.349633474973029
"317",722.354162178376,0.316700842188424
"318",722.354162178376,0.31324157189677
"319",722.354162178376,0.342049566669366
"320",1057.56501939844,0.348294902675974
"321",1057.56501939844,0.30765405257863
"322",1057.56501939844,0.347431920875884
"323",1057.56501939844,0.366091424556861
"324",1057.56501939844,0.321437261787759
"325",0.1,0.247516327687792
"326",0.1,0.225146737041046
"327",0.1,0.231278363684749
"328",0.1,0.0812147829433182
"329",0.1,0.32963017727838
"330",0.1,0.185547713480974
"331",0.1,0.340301837828528
"332",0.1,0.266631440665752
"333",1583.63141390743,0.0973784191354541
"334",1583.63141390743,0.0867213813604376
"335",1583.63141390743,0.0570753490554693
"336",1583.63141390743,0.100644764305716
"337",1583.63141390743,0.067463379351147
"338",1583.63141390743,0.0912148702834944
"339",1583.63141390743,0.11194191498796
"340",1583.63141390743,0.0929673039123464
"341",1292.71447750055,0.116711221477766
"342",1292.71447750055,0.154073518185844
"343",1292.71447750055,0.0978283749778609
"344",1292.71447750055,0.136732340594522
"345",1292.71447750055,0.130997122352875
"346",1292.71447750055,0.136138245080395
"347",722.354162178376,0.143224877871302
"348",722.354162178376,0.174706111253818
"349",722.354162178376,0.177694102563029
"350",722.354162178376,0.163613211718507
"351",722.354162178376,0.103694100777783
"352",722.354162178376,0.135091265955881
"353",722.354162178376,0.179805640418388
